step,loss_total,loss_base,loss_stft,lr
149850,0.36522093415260315,0.2650170624256134,1.0020387172698975,5e-05
149900,0.4452347755432129,0.3303676247596741,1.1486715078353882,5e-05
149950,0.3537787199020386,0.24320286512374878,1.105758547782898,5e-05
150000,0.38866671919822693,0.28962355852127075,0.9904316067695618,5e-05
150050,0.3712216913700104,0.2871164083480835,0.8410528302192688,5e-05
150100,0.3939477205276489,0.29299044609069824,1.0095726251602173,5e-05
150150,0.38150137662887573,0.2866475284099579,0.9485384225845337,5e-05
150200,0.36095425486564636,0.29521724581718445,0.6573700308799744,5e-05
150250,0.38673874735832214,0.28330451250076294,1.0343422889709473,5e-05
150300,0.4725784957408905,0.3747868835926056,0.9779160022735596,5e-05
150350,0.3440452516078949,0.2575569748878479,0.86488276720047,5e-05
150400,0.37033647298812866,0.2717265486717224,0.986099362373352,5e-05
150450,0.36257246136665344,0.2771439552307129,0.8542851209640503,5e-05
150500,0.34974920749664307,0.25834792852401733,0.9140127301216125,5e-05
150550,0.39693862199783325,0.3128036856651306,0.841349184513092,5e-05
150600,0.393832802772522,0.30099165439605713,0.9284113049507141,5e-05
150650,0.4305409789085388,0.3438108563423157,0.867301344871521,5e-05
150700,0.3381578326225281,0.2482369840145111,0.8992085456848145,5e-05
150750,0.41563743352890015,0.3105696737766266,1.0506775379180908,5e-05
150800,0.350959450006485,0.26478898525238037,0.8617046475410461,5e-05
150850,0.34506648778915405,0.25513756275177,0.8992893695831299,5e-05
150900,0.3751859664916992,0.3054860234260559,0.6969993114471436,5e-05
150950,0.3613733649253845,0.2688198685646057,0.9255350232124329,5e-05
151000,0.3336475193500519,0.24955542385578156,0.8409209251403809,5e-05
151050,0.32282495498657227,0.23753899335861206,0.852859616279602,5e-05
151100,0.4627266526222229,0.37558674812316895,0.87139892578125,5e-05
151150,0.405624657869339,0.3282330632209778,0.7739160060882568,5e-05
151200,0.43333008885383606,0.33925580978393555,0.9407427906990051,5e-05
151250,0.3802085816860199,0.2788623571395874,1.0134623050689697,5e-05
151300,0.47153979539871216,0.3770661950111389,0.9447359442710876,5e-05
151350,0.3532410264015198,0.26971423625946045,0.8352678418159485,5e-05
151400,0.36201441287994385,0.27948975563049316,0.8252465724945068,5e-05
151450,0.31900936365127563,0.21863272786140442,1.0037662982940674,5e-05
151500,0.373203843832016,0.2954477071762085,0.7775613069534302,5e-05
151550,0.3919590413570404,0.30855268239974976,0.8340635299682617,5e-05
151600,0.3720714747905731,0.28785014152526855,0.8422132730484009,5e-05
151650,0.2854134738445282,0.199189692735672,0.862237811088562,5e-05
151700,0.5033659338951111,0.4148509204387665,0.8851500749588013,5e-05
151750,0.36781802773475647,0.28092533349990845,0.8689268231391907,5e-05
151800,0.3945074677467346,0.3052271008491516,0.8928036689758301,5e-05
151850,0.3502844572067261,0.28118813037872314,0.6909633874893188,5e-05
151900,0.3987043499946594,0.31620359420776367,0.8250074982643127,5e-05
151950,0.362530380487442,0.2660062313079834,0.9652413725852966,5e-05
152000,0.3731546998023987,0.275698721408844,0.9745597243309021,5e-05
152050,0.32821735739707947,0.24277666211128235,0.854407012462616,5e-05
152100,0.45705363154411316,0.3704496920108795,0.8660394549369812,5e-05
152150,0.3208620250225067,0.2304123491048813,0.9044968485832214,5e-05
152200,0.37766754627227783,0.3029807507991791,0.7468680143356323,5e-05
152250,0.37013423442840576,0.2857177257537842,0.8441649675369263,5e-05
152300,0.4049960672855377,0.3150978088378906,0.8989826440811157,5e-05
152350,0.31876760721206665,0.23143452405929565,0.8733306527137756,5e-05
152400,0.34834372997283936,0.26631343364715576,0.8203028440475464,5e-05
152450,0.34934189915657043,0.2555519640445709,0.9378992915153503,5e-05
152500,0.3320544362068176,0.24234555661678314,0.8970886468887329,5e-05
152550,0.3397711217403412,0.2588302195072174,0.8094090819358826,5e-05
152600,0.2922503352165222,0.21453824639320374,0.7771207690238953,5e-05
152650,0.4770464301109314,0.3828139305114746,0.9423249959945679,5e-05
152700,0.31917500495910645,0.23665288090705872,0.8252212405204773,5e-05
152750,0.422251433134079,0.33307600021362305,0.8917543888092041,5e-05
152800,0.36341142654418945,0.27477940917015076,0.886320173740387,5e-05
152850,0.3241695761680603,0.2341931015253067,0.8997646570205688,5e-05
152900,0.32958829402923584,0.24501833319664001,0.8456994295120239,5e-05
152950,0.3589773178100586,0.27788662910461426,0.810906708240509,5e-05
153000,0.3451739549636841,0.25743579864501953,0.8773816823959351,5e-05
153050,0.35331225395202637,0.2437397688627243,1.0957249402999878,5e-05
153100,0.4342743754386902,0.32375362515449524,1.1052075624465942,5e-05
153150,0.3852963149547577,0.3143986463546753,0.708976686000824,5e-05
153200,0.30434954166412354,0.20932504534721375,0.9502449035644531,5e-05
153250,0.47540462017059326,0.3641318082809448,1.1127281188964844,5e-05
153300,0.31422159075737,0.23195388913154602,0.822676956653595,5e-05
153350,0.4027569890022278,0.32148274779319763,0.8127423524856567,5e-05
153400,0.35133618116378784,0.2527933716773987,0.9854279160499573,5e-05
153450,0.43191754817962646,0.367416113615036,0.645014226436615,5e-05
153500,0.3181954622268677,0.24148544669151306,0.7671002149581909,5e-05
153550,0.3934286832809448,0.290708065032959,1.027206301689148,5e-05
153600,0.4579159617424011,0.3860955238342285,0.7182043790817261,5e-05
153650,0.37154167890548706,0.2804011404514313,0.9114053845405579,5e-05
153700,0.3013828992843628,0.23260089755058289,0.6878199577331543,5e-05
153750,0.36282408237457275,0.2581369876861572,1.0468710660934448,5e-05
153800,0.4294254779815674,0.3359639644622803,0.9346151351928711,5e-05
153850,0.36217865347862244,0.2938891649246216,0.6828948855400085,5e-05
153900,0.4657265245914459,0.3678692579269409,0.9785727262496948,5e-05
153950,0.3555186092853546,0.26887616515159607,0.8664243817329407,5e-05
154000,0.34512805938720703,0.27743640542030334,0.6769165992736816,5e-05
154050,0.37880104780197144,0.29144173860549927,0.8735932111740112,5e-05
154100,0.40282493829727173,0.32286834716796875,0.7995659112930298,5e-05
154150,0.392414927482605,0.30466172099113464,0.877531886100769,5e-05
154200,0.39518988132476807,0.3159160315990448,0.7927383780479431,5e-05
154250,0.41036301851272583,0.2981417775154114,1.1222124099731445,5e-05
154300,0.39106541872024536,0.2706567347049713,1.2040868997573853,5e-05
154350,0.40328866243362427,0.319375216960907,0.8391343355178833,5e-05
154400,0.3844457268714905,0.2906094193458557,0.9383630156517029,5e-05
154450,0.3597864508628845,0.2629828155040741,0.9680362939834595,5e-05
154500,0.3774643540382385,0.27829915285110474,0.9916519522666931,5e-05
154550,0.3621044158935547,0.28475111722946167,0.7735329270362854,5e-05
154600,0.41362670063972473,0.3206062614917755,0.9302043318748474,5e-05
154650,0.4358132481575012,0.33826369047164917,0.9754956960678101,5e-05
154700,0.3641056716442108,0.27270129323005676,0.9140438437461853,5e-05
154750,0.3960201144218445,0.29354923963546753,1.0247087478637695,5e-05
154800,0.8035111427307129,0.720744252204895,0.8276686668395996,5e-05
154850,0.4168255627155304,0.33212316036224365,0.8470239639282227,5e-05
154900,0.39566656947135925,0.3062092363834381,0.8945732116699219,5e-05
154950,0.37244129180908203,0.2659343481063843,1.065069556236267,5e-05
155000,0.3454354405403137,0.2532040476799011,0.9223138689994812,5e-05
155050,0.3767451345920563,0.296400785446167,0.8034435510635376,5e-05
155100,0.38796693086624146,0.2835247218608856,1.044421911239624,5e-05
155150,0.38033294677734375,0.2885512709617615,0.9178167581558228,5e-05
155200,0.3513699173927307,0.2558193504810333,0.9555056095123291,5e-05
155250,0.42923858761787415,0.34911543130874634,0.8012315034866333,5e-05
155300,0.3811691105365753,0.30140262842178345,0.7976647615432739,5e-05
155350,0.33559954166412354,0.24447175860404968,0.9112776517868042,5e-05
155400,0.4114990234375,0.3228225111961365,0.8867650628089905,5e-05
155450,0.3490568995475769,0.27017125487327576,0.788856565952301,5e-05
155500,0.4078320562839508,0.31074076890945435,0.9709128141403198,5e-05
155550,0.45312654972076416,0.35131943225860596,1.0180712938308716,5e-05
155600,0.36769986152648926,0.27561163902282715,0.9208823442459106,5e-05
155650,0.416486918926239,0.3171757459640503,0.993111789226532,5e-05
155700,0.3593980371952057,0.24388644099235535,1.1551159620285034,5e-05
155750,0.4223467707633972,0.3314952552318573,0.9085150361061096,5e-05
155800,0.4562314450740814,0.36727797985076904,0.889534592628479,5e-05
155850,0.42698225378990173,0.32099124789237976,1.0599100589752197,5e-05
155900,0.3411732614040375,0.2464754432439804,0.9469780921936035,5e-05
155950,0.39978036284446716,0.3048148453235626,0.9496551156044006,5e-05
156000,0.3651277422904968,0.27935588359832764,0.8577185273170471,5e-05
156050,0.317051500082016,0.21981976926326752,0.9723172187805176,5e-05
156100,0.3883330523967743,0.29130053520202637,0.9703250527381897,5e-05
156150,0.40713736414909363,0.3010789453983307,1.0605841875076294,5e-05
156200,0.3509695529937744,0.2644304037094116,0.8653913140296936,5e-05
156250,0.3944932520389557,0.30352914333343506,0.9096410870552063,5e-05
156300,0.4082076847553253,0.3190653920173645,0.8914229869842529,5e-05
156350,0.38018685579299927,0.29231005907058716,0.8787678480148315,5e-05
156400,0.3871731758117676,0.30011260509490967,0.8706055879592896,5e-05
156450,0.3764358162879944,0.2966856360435486,0.7975018620491028,5e-05
156500,0.4313637316226959,0.33304738998413086,0.9831632971763611,5e-05
156550,0.31052595376968384,0.22365885972976685,0.8686708807945251,5e-05
156600,0.3813963234424591,0.2766619622707367,1.0473434925079346,5e-05
156650,0.38433900475502014,0.30593428015708923,0.7840471863746643,5e-05
156700,0.3385082185268402,0.25859057903289795,0.7991763949394226,5e-05
156750,0.40433239936828613,0.3261031210422516,0.7822928428649902,5e-05
156800,0.43056994676589966,0.3222293257713318,1.0834063291549683,5e-05
156850,0.3691011965274811,0.2822633981704712,0.8683778643608093,5e-05
156900,0.28122806549072266,0.21065853536128998,0.7056953310966492,5e-05
156950,0.4469561278820038,0.3610893785953522,0.8586674332618713,5e-05
157000,0.44354447722435,0.36498939990997314,0.7855507731437683,5e-05
157050,0.43632733821868896,0.3505101203918457,0.8581719994544983,5e-05
157100,0.44202524423599243,0.3534367084503174,0.8858852982521057,5e-05
157150,0.36581289768218994,0.27893397212028503,0.8687891364097595,5e-05
157200,0.3716031610965729,0.28341779112815857,0.8818537592887878,5e-05
157250,0.3313279151916504,0.25486910343170166,0.7645880579948425,5e-05
157300,0.36677518486976624,0.2726689279079437,0.9410626292228699,5e-05
157350,0.4498860836029053,0.32476311922073364,1.2512296438217163,5e-05
157400,0.37591075897216797,0.29185521602630615,0.8405553698539734,5e-05
157450,0.3433662950992584,0.26041358709335327,0.8295270204544067,5e-05
157500,0.41572830080986023,0.3051976263523102,1.105306625366211,5e-05
157550,0.3802185654640198,0.2937037944793701,0.8651478290557861,5e-05
157600,0.3511858582496643,0.2542572021484375,0.9692865014076233,5e-05
157650,0.44421446323394775,0.3470216989517212,0.9719277024269104,5e-05
157700,0.45799869298934937,0.36788061261177063,0.901180624961853,5e-05
157750,0.3856583833694458,0.27258163690567017,1.1307673454284668,5e-05
157800,0.3772684335708618,0.28028008341789246,0.9698834419250488,5e-05
157850,0.3236859440803528,0.24930433928966522,0.743816077709198,5e-05
157900,0.341556191444397,0.25685495138168335,0.8470122218132019,5e-05
157950,0.3385130763053894,0.25892969965934753,0.7958335876464844,5e-05
158000,0.24982908368110657,0.15392565727233887,0.9590341448783875,5e-05
158050,0.40433958172798157,0.3278467059135437,0.7649288177490234,5e-05
158100,0.3871544301509857,0.27885809540748596,1.0829633474349976,5e-05
158150,0.40477287769317627,0.3190111517906189,0.8576172590255737,5e-05
158200,0.38907134532928467,0.3108934164047241,0.7817791104316711,5e-05
158250,0.34694811701774597,0.2646844983100891,0.822636067867279,5e-05
158300,0.3077154755592346,0.21577990055084229,0.9193556308746338,5e-05
158350,0.36029762029647827,0.27660661935806274,0.8369098901748657,5e-05
158400,0.41009706258773804,0.3107232451438904,0.9937381744384766,5e-05
158450,0.3273746371269226,0.25433579087257385,0.730388343334198,5e-05
158500,0.38289278745651245,0.28748857975006104,0.9540420174598694,5e-05
158550,0.36837148666381836,0.2807539105415344,0.8761757612228394,5e-05
158600,0.3052140474319458,0.21169282495975494,0.9352123141288757,5e-05
158650,0.44150829315185547,0.3396525979042053,1.0185569524765015,5e-05
158700,0.3968060314655304,0.289669394493103,1.071366310119629,5e-05
158750,0.3948356807231903,0.29597821831703186,0.9885745048522949,5e-05
158800,0.3694785237312317,0.2853912115097046,0.840873122215271,5e-05
158850,0.36087098717689514,0.26982593536376953,0.9104504585266113,5e-05
158900,0.40452560782432556,0.30285415053367615,1.0167145729064941,5e-05
158950,0.3287758231163025,0.23612742125988007,0.9264840483665466,5e-05
159000,0.288066565990448,0.1894562840461731,0.9861028790473938,5e-05
159050,0.3447835445404053,0.2566308081150055,0.881527304649353,5e-05
159100,0.40245571732521057,0.3322998285293579,0.7015589475631714,5e-05
159150,0.2933833599090576,0.18753992021083832,1.0584343671798706,5e-05
159200,0.4126055836677551,0.34107908606529236,0.7152650952339172,5e-05
159250,0.3973422944545746,0.3048918843269348,0.9245041012763977,5e-05
159300,0.3968759775161743,0.3116256594657898,0.85250324010849,5e-05
159350,0.37137001752853394,0.2808654308319092,0.9050459265708923,5e-05
159450,0.41390854120254517,0.33166277408599854,0.822457492351532,5e-05
159500,0.3663707375526428,0.2878803014755249,0.7849041819572449,5e-05
159550,0.33237141370773315,0.23457445204257965,0.9779697060585022,5e-05
159600,0.40385374426841736,0.3182695508003235,0.8558418154716492,5e-05
159650,0.3337126672267914,0.22160714864730835,1.121055245399475,5e-05
159700,0.4066213071346283,0.3127923011779785,0.9382900595664978,5e-05
159750,0.3176144063472748,0.2470124363899231,0.7060196399688721,5e-05
159800,0.3537399172782898,0.2564365267753601,0.9730337262153625,5e-05
159850,0.3820759654045105,0.2869635820388794,0.9511237740516663,5e-05
159900,0.4252713918685913,0.3261736035346985,0.9909777641296387,5e-05
159950,0.3503844738006592,0.26985132694244385,0.805331289768219,5e-05
160000,0.4511929154396057,0.34650158882141113,1.0469131469726562,5e-05
160050,0.5913561582565308,0.4991210997104645,0.9223504662513733,5e-05
160100,0.3509347438812256,0.2640305757522583,0.8690415024757385,5e-05
160150,0.331054151058197,0.23120960593223572,0.998445451259613,5e-05
160200,0.3685609996318817,0.29318803548812866,0.753729522228241,5e-05
160250,0.3614099323749542,0.2833423912525177,0.7806753516197205,5e-05
160300,0.37038862705230713,0.26781052350997925,1.0257809162139893,5e-05
160350,0.39666271209716797,0.30817145109176636,0.8849126100540161,5e-05
160400,0.3554268479347229,0.2948766350746155,0.6055020689964294,5e-05
160450,0.41223472356796265,0.3279423713684082,0.8429234027862549,5e-05
160500,0.3913196325302124,0.29764512181282043,0.9367451071739197,5e-05
160550,0.4179748296737671,0.33467793464660645,0.8329688310623169,5e-05
160600,0.39695194363594055,0.31671422719955444,0.8023771047592163,5e-05
160650,0.423515647649765,0.33713507652282715,0.8638057112693787,5e-05
160700,0.37296026945114136,0.28391194343566895,0.8904830813407898,5e-05
160750,0.3729957938194275,0.27296680212020874,1.000289797782898,5e-05
160800,0.3693065643310547,0.2762826383113861,0.9302393198013306,5e-05
160850,0.3287894129753113,0.23199979960918427,0.9678961038589478,5e-05
160900,0.44544273614883423,0.3715839684009552,0.7385875582695007,5e-05
160950,0.35367563366889954,0.2629762887954712,0.9069934487342834,5e-05
161000,0.3209983706474304,0.23505179584026337,0.8594657182693481,5e-05
161050,0.37942811846733093,0.2887547016143799,0.9067341685295105,5e-05
161100,0.44910264015197754,0.3538327217102051,0.9526992440223694,5e-05
161150,0.41841790080070496,0.33382448554039,0.8459342122077942,5e-05
161200,0.38554614782333374,0.28874146938323975,0.9680469036102295,5e-05
161250,0.36847060918807983,0.2664759159088135,1.019946813583374,5e-05
161300,0.40701720118522644,0.3077148199081421,0.9930238127708435,5e-05
161350,0.3153870105743408,0.23212389647960663,0.8326310515403748,5e-05
161400,0.357637494802475,0.27022215723991394,0.8741534352302551,5e-05
161450,0.3395887017250061,0.24686604738235474,0.9272263646125793,5e-05
161500,0.3268465995788574,0.24281302094459534,0.8403359055519104,5e-05
161550,0.324811726808548,0.23735828697681427,0.8745344877243042,5e-05
161600,0.4373772144317627,0.32853564620018005,1.0884156227111816,5e-05
161650,0.3805204927921295,0.29398590326309204,0.8653458952903748,5e-05
161700,0.3726018965244293,0.2851206064224243,0.87481290102005,5e-05
161750,0.4331747889518738,0.3358132839202881,0.9736148715019226,5e-05
161800,0.34226515889167786,0.2612130045890808,0.8105215430259705,5e-05
161850,0.45666733384132385,0.3649708032608032,0.9169653058052063,5e-05
161900,0.29599305987358093,0.1958332657814026,1.0015980005264282,5e-05
162000,0.3524472415447235,0.2588721513748169,0.9357507824897766,5e-05
162050,0.4229097366333008,0.350261926651001,0.7264779210090637,5e-05
162100,0.3491196036338806,0.2703481912612915,0.7877140641212463,5e-05
162150,0.365275114774704,0.28517603874206543,0.8009907603263855,5e-05
162200,0.3730224370956421,0.27856212854385376,0.9446030259132385,5e-05
162250,0.3572027385234833,0.26794540882110596,0.8925732970237732,5e-05
162300,0.49442681670188904,0.38687098026275635,1.0755583047866821,5e-05
162350,0.3632802665233612,0.27164286375045776,0.9163740873336792,5e-05
162400,0.3323431611061096,0.2435363084077835,0.888068437576294,5e-05
162450,0.41227713227272034,0.3071260154247284,1.0515110492706299,5e-05
162500,0.3584868013858795,0.25443679094314575,1.0405001640319824,5e-05
162550,0.378989040851593,0.2813296616077423,0.9765938520431519,5e-05
162600,0.3478018045425415,0.2642275094985962,0.8357429504394531,5e-05
162650,0.42357584834098816,0.3321753740310669,0.9140048027038574,5e-05
162700,0.3139221668243408,0.23042967915534973,0.8349246978759766,5e-05
162750,0.34761500358581543,0.2515799403190613,0.9603506922721863,5e-05
162800,0.4314807057380676,0.33062121272087097,1.0085949897766113,5e-05
162850,0.3834468722343445,0.2838669419288635,0.9957992434501648,5e-05
162900,0.3707549571990967,0.28200918436050415,0.8874577879905701,5e-05
162950,0.3661998510360718,0.29223451018333435,0.7396534085273743,5e-05
163000,0.4039914608001709,0.3046915531158447,0.9929991364479065,5e-05
163050,0.44882792234420776,0.358840674161911,0.899872362613678,5e-05
163100,0.46491068601608276,0.3756738305091858,0.8923686742782593,5e-05
163150,0.3692833483219147,0.3024626076221466,0.6682074069976807,5e-05
163200,0.3799433410167694,0.2687847912311554,1.1115853786468506,5e-05
163250,0.415648490190506,0.3278784453868866,0.8777005076408386,5e-05
163300,0.34874096512794495,0.2600180506706238,0.8872291445732117,5e-05
163350,0.4083409011363983,0.3126729130744934,0.9566797614097595,5e-05
163400,0.36788254976272583,0.28892648220062256,0.7895607948303223,5e-05
163450,0.32433876395225525,0.24149936437606812,0.8283939361572266,5e-05
163500,0.39577651023864746,0.3100976347923279,0.8567888140678406,5e-05
163550,0.4117710292339325,0.33312541246414185,0.7864561080932617,5e-05
163600,0.3704937696456909,0.2757609188556671,0.9473283886909485,5e-05
163650,0.41384339332580566,0.29183465242385864,1.2200875282287598,5e-05
163700,0.4072161018848419,0.32625317573547363,0.8096292018890381,5e-05
163750,0.3191802203655243,0.2193707525730133,0.9980946183204651,5e-05
163800,0.40848076343536377,0.3243820071220398,0.8409873843193054,5e-05
163850,0.3650783896446228,0.2576885223388672,1.0738986730575562,5e-05
163900,0.44851571321487427,0.37302684783935547,0.7548887133598328,5e-05
163950,0.40500402450561523,0.31387239694595337,0.9113163352012634,5e-05
164000,0.3951478600502014,0.3019384741783142,0.9320936799049377,5e-05
164050,0.37735968828201294,0.2813569903373718,0.9600268602371216,5e-05
164100,0.35258355736732483,0.264326810836792,0.8825673460960388,5e-05
164150,0.3639959990978241,0.2840156555175781,0.7998033165931702,5e-05
164200,0.32260143756866455,0.2519521415233612,0.706493079662323,5e-05
164250,0.37220266461372375,0.27235329151153564,0.9984937906265259,5e-05
164300,0.3391898274421692,0.2432532012462616,0.9593663811683655,5e-05
164350,0.4004802703857422,0.3217625021934509,0.7871775031089783,5e-05
164400,0.3475516438484192,0.2522156238555908,0.9533600211143494,5e-05
164450,0.31763672828674316,0.2210768163204193,0.9655989408493042,5e-05
164500,0.38091012835502625,0.29030993580818176,0.9060018062591553,5e-05
164550,0.39707672595977783,0.2913963198661804,1.0568041801452637,5e-05
164650,0.3530845642089844,0.25120270252227783,1.0188184976577759,5e-05
164700,0.38116276264190674,0.29438138008117676,0.8678136467933655,5e-05
164750,0.3834490478038788,0.2991776466369629,0.8427140116691589,5e-05
164800,0.3888201415538788,0.2885206937789917,1.0029945373535156,5e-05
164850,0.44788989424705505,0.33485281467437744,1.130370855331421,5e-05
164900,0.38469356298446655,0.28960156440734863,0.9509198069572449,5e-05
164950,0.38985326886177063,0.2963907718658447,0.9346250295639038,5e-05
165000,0.39717531204223633,0.2955920994281769,1.0158321857452393,5e-05
165100,0.3743020296096802,0.2818937301635742,0.9240829348564148,5e-05
165150,0.31991222500801086,0.23677758872509003,0.8313464522361755,5e-05
165200,0.37956905364990234,0.31365180015563965,0.6591724157333374,5e-05
165250,0.34933745861053467,0.2607356011867523,0.886018693447113,5e-05
165300,0.36004364490509033,0.24901363253593445,1.1103001832962036,5e-05
